Institution,BuildingId,Average Number of Residents
33,-107909682,11.15680473372781
33,-107909666,54.08196721311475
33,-107909650,50.91803278688525
33,-107909634,103.68032786885246
33,-7246562,65.9207650273224
33,-7246546,47.91803278688525
34,-913303842,2.422222222222222
34,-913289506,2
34,-913288370,19.7103825136612
34,-426676978,235.70491803278688
34,-426676962,220.87978142076503
34,-426676946,197.20491803278688
34,-426676738,203.7377049180328
34,-409899762,42.11764705882353
34,-409899746,157.90437158469945
34,-409899730,156.85792349726776
34,-409899522,40.89890710382514
34,-124687090,205.04098360655738
34,-124687074,222.78415300546447
34,-124687058,216.18852459016392
34,-124686850,214.28142076502732
34,-107909874,223.01639344262296
34,-107909858,215.20765027322403
34,-107909842,186.0054644808743
34,-107909634,211.8087431693989
35,-913303842,1
35,-913288370,11.89344262295082
35,-426676978,169.2295081967213
35,-426676962,106.95890410958904
35,-426676946,123.72950819672131
35,-426676770,90.76502732240438
35,-426676754,83.09289617486338
35,-426676738,97.90958904109588
35,-409899762,148.13114754098362
35,-409899746,134.43169398907105
35,-409899730,126.13661202185793
35,-409899538,143.30054644808743
35,-409899522,72.69945355191257
35,-208662898,3.9918032786885247
35,-208573154,74.39502762430939
35,-208573138,32.15
35,-124687090,120.3879781420765
35,-124687074,97.88251366120218
35,-124687058,110.35245901639344
35,-124686898,123.16712328767123
35,-124686882,66.5846994535519
35,-124686866,130.94535519125682
35,-124686850,100.33333333333333
35,-107909874,213.5928961748634
35,-107909858,180.2295081967213
35,-107909842,218.21311475409837
35,-107909634,210.61475409836066
35,-57578226,134.54371584699453
35,-57578210,155.95316804407713
35,-57578194,159.03571428571428
35,-57577986,152.8027397260274
NA,NA,31.681440443213297
